event_id,player_name,season,contract_start_season,signing_offseason_year,pre_signing_season,prior_team,signing_team,incumbent,treatment_category,contract_type,contract_years,age_at_signing,games_pre,years_of_service,yos_band,is_designated_veteran,supermax_full_35pct,average_annual_value,cap_percentage_at_signing
kyle_oquinn_2018_IND,Kyle O'Quinn,2018-19,2018-19,2018,2017-18,NYK,IND,FALSE,new_team,team_change,3,27,78,NA,NA,FALSE,FALSE,NA,NA
kyrie_irving_2018_BOS,Kyrie Irving,2018-19,2018-19,2018,2017-18,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,25,60,NA,NA,FALSE,FALSE,NA,NA
lamarcus_aldridge_2018_SAS,LaMarcus Aldridge,2018-19,2018-19,2018,2017-18,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,32,78,NA,NA,FALSE,FALSE,NA,NA
lance_stephenson_2018_LAL,Lance Stephenson,2018-19,2018-19,2018,2017-18,IND,LAL,FALSE,new_team,team_change,3,27,82,NA,NA,FALSE,FALSE,NA,NA
lance_thomas_2018_NYK,Lance Thomas,2018-19,2018-19,2018,2017-18,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,29,76,NA,NA,FALSE,FALSE,NA,NA
langston_galloway_2018_DET,Langston Galloway,2018-19,2018-19,2018,2017-18,DET,DET,TRUE,re_signed_standard,roster_continuity,3,26,82,NA,NA,FALSE,FALSE,NA,NA
larry_nance_2018_CLE,Larry Nance Jr.,2018-19,2018-19,2018,2017-18,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,25,68,NA,NA,FALSE,FALSE,NA,NA
lauri_markkanen_2018_CHI,Lauri Markkanen,2018-19,2018-19,2018,2017-18,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,20,75,NA,NA,FALSE,FALSE,NA,NA
lebron_james_2018_LAL,LeBron James,2018-19,2018-19,2018,2017-18,CLE,LAL,FALSE,new_team,team_change,3,33,82,NA,NA,FALSE,FALSE,NA,NA
lonzo_ball_2018_LAL,Lonzo Ball,2018-19,2018-19,2018,2017-18,LAL,LAL,TRUE,re_signed_standard,roster_continuity,3,20,56,NA,NA,FALSE,FALSE,NA,NA
lou_williams_2018_LAC,Lou Williams,2018-19,2018-19,2018,2017-18,LAC,LAC,TRUE,re_signed_standard,roster_continuity,3,31,82,NA,NA,FALSE,FALSE,NA,NA
luc_mbah_a_moute_2018_LAC,Luc Mbah a Moute,2018-19,2018-19,2018,2017-18,HOU,LAC,FALSE,new_team,team_change,3,31,67,NA,NA,FALSE,FALSE,NA,NA
luke_kennard_2018_DET,Luke Kennard,2018-19,2018-19,2018,2017-18,DET,DET,TRUE,re_signed_standard,roster_continuity,3,21,79,NA,NA,FALSE,FALSE,NA,NA
malachi_richardson_2018_TOR,Malachi Richardson,2018-19,2018-19,2018,2017-18,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,22,48,NA,NA,FALSE,FALSE,NA,NA
malcolm_brogdon_2018_MIL,Malcolm Brogdon,2018-19,2018-19,2018,2017-18,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,25,48,NA,NA,FALSE,FALSE,NA,NA
malik_beasley_2018_DEN,Malik Beasley,2018-19,2018-19,2018,2017-18,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,21,81,NA,NA,FALSE,FALSE,NA,NA
malik_monk_2018_CHA,Malik Monk,2018-19,2018-19,2018,2017-18,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,19,82,NA,NA,FALSE,FALSE,NA,NA
marc_gasol_2018_TOR,Marc Gasol,2018-19,2018-19,2018,2017-18,MEM,TOR,FALSE,new_team,team_change,3,33,77,NA,NA,FALSE,FALSE,NA,NA
marcin_gortat_2018_LAC,Marcin Gortat,2018-19,2018-19,2018,2017-18,WAS,LAC,FALSE,new_team,team_change,3,33,82,NA,NA,FALSE,FALSE,NA,NA
marco_belinelli_2018_SAS,Marco Belinelli,2018-19,2018-19,2018,2017-18,PHI,SAS,FALSE,new_team,team_change,3,31,83,NA,NA,FALSE,FALSE,NA,NA
marcus_morris_2018_BOS,Marcus Morris Sr.,2018-19,2018-19,2018,2017-18,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,28,57,NA,NA,FALSE,FALSE,NA,NA
marcus_smart_2018_BOS,Marcus Smart,2018-19,2018-19,2018,2017-18,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,23,54,NA,NA,FALSE,FALSE,NA,NA
mario_hezonja_2018_NYK,Mario Hezonja,2018-19,2018-19,2018,2017-18,ORL,NYK,FALSE,new_team,team_change,3,22,82,NA,NA,FALSE,FALSE,NA,NA
markieff_morris_2018_OKC,Markieff Morris,2018-19,2018-19,2018,2017-18,WAS,OKC,FALSE,new_team,team_change,3,28,77,NA,NA,FALSE,FALSE,NA,NA
marquese_chriss_2018_CLE,Marquese Chriss,2018-19,2018-19,2018,2017-18,PHX,CLE,FALSE,new_team,team_change,3,20,72,NA,NA,FALSE,FALSE,NA,NA
marvin_williams_2018_CHA,Marvin Williams,2018-19,2018-19,2018,2017-18,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,31,78,NA,NA,FALSE,FALSE,NA,NA
mason_plumlee_2018_DEN,Mason Plumlee,2018-19,2018-19,2018,2017-18,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,27,75,NA,NA,FALSE,FALSE,NA,NA
maurice_harkless_2018_POR,Maurice Harkless,2018-19,2018-19,2018,2017-18,POR,POR,TRUE,re_signed_standard,roster_continuity,3,24,68,NA,NA,FALSE,FALSE,NA,NA
maxi_kleber_2018_DAL,Maxi Kleber,2018-19,2018-19,2018,2017-18,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,26,82,NA,NA,FALSE,FALSE,NA,NA
meyers_leonard_2018_POR,Meyers Leonard,2018-19,2018-19,2018,2017-18,POR,POR,TRUE,re_signed_standard,roster_continuity,3,25,77,NA,NA,FALSE,FALSE,NA,NA
michael_beasley_2018_LAL,Michael Beasley,2018-19,2018-19,2018,2017-18,NYK,LAL,FALSE,new_team,team_change,3,29,80,NA,NA,FALSE,FALSE,NA,NA
michael_carter-williams_2018_ORL,Michael Carter-Williams,2018-19,2018-19,2018,2017-18,CHA,ORL,FALSE,new_team,team_change,3,26,58,NA,NA,FALSE,FALSE,NA,NA
michael_kidd-gilchrist_2018_CHA,Michael Kidd-Gilchrist,2018-19,2018-19,2018,2017-18,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,24,82,NA,NA,FALSE,FALSE,NA,NA
mike_muscala_2018_LAL,Mike Muscala,2018-19,2018-19,2018,2017-18,ATL,LAL,FALSE,new_team,team_change,3,26,56,NA,NA,FALSE,FALSE,NA,NA
mike_scott_2018_PHI,Mike Scott,2018-19,2018-19,2018,2017-18,WAS,PHI,FALSE,new_team,team_change,3,29,80,NA,NA,FALSE,FALSE,NA,NA
miles_plumlee_2018_ATL,Miles Plumlee,2018-19,2018-19,2018,2017-18,ATL,ATL,TRUE,re_signed_standard,roster_continuity,3,29,66,NA,NA,FALSE,FALSE,NA,NA
milos_teodosic_2018_LAC,Milos Teodosic,2018-19,2018-19,2018,2017-18,LAC,LAC,TRUE,re_signed_standard,roster_continuity,3,30,53,NA,NA,FALSE,FALSE,NA,NA
montrezl_harrell_2018_LAC,Montrezl Harrell,2018-19,2018-19,2018,2017-18,LAC,LAC,TRUE,re_signed_standard,roster_continuity,3,24,82,NA,NA,FALSE,FALSE,NA,NA
myles_turner_2018_IND,Myles Turner,2018-19,2018-19,2018,2017-18,IND,IND,TRUE,re_signed_standard,roster_continuity,3,21,65,NA,NA,FALSE,FALSE,NA,NA
nemanja_bjelica_2018_SAC,Nemanja Bjelica,2018-19,2018-19,2018,2017-18,MIN,SAC,FALSE,new_team,team_change,3,29,79,NA,NA,FALSE,FALSE,NA,NA
nene_2018_HOU,Nene ,2018-19,2018-19,2018,2017-18,HOU,HOU,TRUE,re_signed_standard,roster_continuity,3,35,73,NA,NA,FALSE,FALSE,NA,NA
nerlens_noel_2018_OKC,Nerlens Noel,2018-19,2018-19,2018,2017-18,DAL,OKC,FALSE,new_team,team_change,3,23,46,NA,NA,FALSE,FALSE,NA,NA
nick_young_2018_DEN,Nick Young,2018-19,2018-19,2018,2017-18,GSW,DEN,FALSE,new_team,team_change,3,32,82,NA,NA,FALSE,FALSE,NA,NA
nicolas_batum_2018_CHA,Nicolas Batum,2018-19,2018-19,2018,2017-18,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,29,67,NA,NA,FALSE,FALSE,NA,NA
nik_stauskas_2018_CLE,Nik Stauskas,2018-19,2018-19,2018,2017-18,BKN,CLE,FALSE,new_team,team_change,3,24,70,NA,NA,FALSE,FALSE,NA,NA
nikola_jokic_2018_DEN,Nikola Jokic,2018-19,2018-19,2018,2017-18,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,22,76,NA,NA,FALSE,FALSE,NA,NA
nikola_mirotic_2018_MIL,Nikola Mirotic,2018-19,2018-19,2018,2017-18,NOP,MIL,FALSE,new_team,team_change,3,26,60,NA,NA,FALSE,FALSE,NA,NA
nikola_vucevic_2018_ORL,Nikola Vucevic,2018-19,2018-19,2018,2017-18,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,27,59,NA,NA,FALSE,FALSE,NA,NA
noah_vonleh_2018_NYK,Noah Vonleh,2018-19,2018-19,2018,2017-18,CHI,NYK,FALSE,new_team,team_change,3,22,70,NA,NA,FALSE,FALSE,NA,NA
norman_powell_2018_TOR,Norman Powell,2018-19,2018-19,2018,2017-18,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,24,76,NA,NA,FALSE,FALSE,NA,NA
og_anunoby_2018_TOR,O.G. Anunoby,2018-19,2018-19,2018,2017-18,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,20,75,NA,NA,FALSE,FALSE,NA,NA
omri_casspi_2018_MEM,Omri Casspi,2018-19,2018-19,2018,2017-18,GSW,MEM,FALSE,new_team,team_change,3,29,61,NA,NA,FALSE,FALSE,NA,NA
otto_porter_2018_CHI,Otto Porter Jr.,2018-19,2018-19,2018,2017-18,WAS,CHI,FALSE,new_team,team_change,3,24,78,NA,NA,FALSE,FALSE,NA,NA
pascal_siakam_2018_TOR,Pascal Siakam,2018-19,2018-19,2018,2017-18,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,23,82,NA,NA,FALSE,FALSE,NA,NA
pat_connaughton_2018_MIL,Pat Connaughton,2018-19,2018-19,2018,2017-18,POR,MIL,FALSE,new_team,team_change,3,25,82,NA,NA,FALSE,FALSE,NA,NA
patrick_mccaw_2018_TOR,Patrick McCaw,2018-19,2018-19,2018,2017-18,GSW,TOR,FALSE,new_team,team_change,3,22,59,NA,NA,FALSE,FALSE,NA,NA
patrick_patterson_2018_OKC,Patrick Patterson,2018-19,2018-19,2018,2017-18,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,28,82,NA,NA,FALSE,FALSE,NA,NA
patty_mills_2018_SAS,Patty Mills,2018-19,2018-19,2018,2017-18,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,29,82,NA,NA,FALSE,FALSE,NA,NA
pau_gasol_2018_MIL,Pau Gasol,2018-19,2018-19,2018,2017-18,SAS,MIL,FALSE,new_team,team_change,3,37,79,NA,NA,FALSE,FALSE,NA,NA
paul_george_2018_OKC,Paul George,2018-19,2018-19,2018,2017-18,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,27,79,NA,NA,FALSE,FALSE,NA,NA
pj_tucker_2018_HOU,P.J. Tucker,2018-19,2018-19,2018,2017-18,HOU,HOU,TRUE,re_signed_standard,roster_continuity,3,32,82,NA,NA,FALSE,FALSE,NA,NA
quincy_acy_2018_PHX,Quincy Acy,2018-19,2018-19,2018,2017-18,BKN,PHX,FALSE,new_team,team_change,3,27,76,NA,NA,FALSE,FALSE,NA,NA
quincy_pondexter_2018_SAS,Quincy Pondexter,2018-19,2018-19,2018,2017-18,CHI,SAS,FALSE,new_team,team_change,3,29,51,NA,NA,FALSE,FALSE,NA,NA
quinn_cook_2018_GSW,Quinn Cook,2018-19,2018-19,2018,2017-18,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,24,40,NA,NA,FALSE,FALSE,NA,NA
rajon_rondo_2018_LAL,Rajon Rondo,2018-19,2018-19,2018,2017-18,NOP,LAL,FALSE,new_team,team_change,3,31,71,NA,NA,FALSE,FALSE,NA,NA
raul_neto_2018_UTA,Raul Neto,2018-19,2018-19,2018,2017-18,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,25,51,NA,NA,FALSE,FALSE,NA,NA
raymond_felton_2018_OKC,Raymond Felton,2018-19,2018-19,2018,2017-18,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,33,82,NA,NA,FALSE,FALSE,NA,NA
reggie_bullock_2018_LAL,Reggie Bullock,2018-19,2018-19,2018,2017-18,DET,LAL,FALSE,new_team,team_change,3,26,77,NA,NA,FALSE,FALSE,NA,NA
reggie_jackson_2018_DET,Reggie Jackson,2018-19,2018-19,2018,2017-18,DET,DET,TRUE,re_signed_standard,roster_continuity,3,27,45,NA,NA,FALSE,FALSE,NA,NA
richaun_holmes_2018_PHX,Richaun Holmes,2018-19,2018-19,2018,2017-18,PHI,PHX,FALSE,new_team,team_change,3,24,74,NA,NA,FALSE,FALSE,NA,NA
ricky_rubio_2018_UTA,Ricky Rubio,2018-19,2018-19,2018,2017-18,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,27,79,NA,NA,FALSE,FALSE,NA,NA
robert_covington_2018_MIN,Robert Covington,2018-19,2018-19,2018,2017-18,PHI,MIN,FALSE,new_team,team_change,3,27,81,NA,NA,FALSE,FALSE,NA,NA
robin_lopez_2018_CHI,Robin Lopez,2018-19,2018-19,2018,2017-18,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,29,73,NA,NA,FALSE,FALSE,NA,NA
rodney_hood_2018_POR,Rodney Hood,2018-19,2018-19,2018,2017-18,CLE,POR,FALSE,new_team,team_change,3,25,72,NA,NA,FALSE,FALSE,NA,NA
rondae_hollis-jefferson_2018_BKN,Rondae Hollis-Jefferson,2018-19,2018-19,2018,2017-18,BKN,BKN,TRUE,re_signed_standard,roster_continuity,3,23,69,NA,NA,FALSE,FALSE,NA,NA
royce_oneale_2018_UTA,Royce O'Neale,2018-19,2018-19,2018,2017-18,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,24,82,NA,NA,FALSE,FALSE,NA,NA
rudy_gay_2018_SAS,Rudy Gay,2018-19,2018-19,2018,2017-18,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,31,58,NA,NA,FALSE,FALSE,NA,NA
rudy_gobert_2018_UTA,Rudy Gobert,2018-19,2018-19,2018,2017-18,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,25,65,NA,NA,FALSE,FALSE,NA,NA
russell_westbrook_2018_OKC,Russell Westbrook,2018-19,2018-19,2018,2017-18,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,29,80,NA,NA,FALSE,FALSE,NA,NA
ryan_anderson_2018_MIA,Ryan Anderson,2018-19,2018-19,2018,2017-18,HOU,MIA,FALSE,new_team,team_change,3,29,76,NA,NA,FALSE,FALSE,NA,NA
salah_mejri_2018_DAL,Salah Mejri,2018-19,2018-19,2018,2017-18,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,31,74,NA,NA,FALSE,FALSE,NA,NA
sam_dekker_2018_WAS,Sam Dekker,2018-19,2018-19,2018,2017-18,LAC,WAS,FALSE,new_team,team_change,3,23,82,NA,NA,FALSE,FALSE,NA,NA
semi_ojeleye_2018_BOS,Semi Ojeleye,2018-19,2018-19,2018,2017-18,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,23,78,NA,NA,FALSE,FALSE,NA,NA
serge_ibaka_2018_TOR,Serge Ibaka,2018-19,2018-19,2018,2017-18,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,28,78,NA,NA,FALSE,FALSE,NA,NA
shabazz_napier_2018_BKN,Shabazz Napier,2018-19,2018-19,2018,2017-18,POR,BKN,FALSE,new_team,team_change,3,26,81,NA,NA,FALSE,FALSE,NA,NA
shaun_livingston_2018_GSW,Shaun Livingston,2018-19,2018-19,2018,2017-18,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,32,73,NA,NA,FALSE,FALSE,NA,NA
shelvin_mack_2018_CHA,Shelvin Mack,2018-19,2018-19,2018,2017-18,ORL,CHA,FALSE,new_team,team_change,3,27,82,NA,NA,FALSE,FALSE,NA,NA
sindarius_thornwell_2018_LAC,Sindarius Thornwell,2018-19,2018-19,2018,2017-18,LAC,LAC,TRUE,re_signed_standard,roster_continuity,3,23,82,NA,NA,FALSE,FALSE,NA,NA
skal_labissiere_2018_POR,Skal Labissiere,2018-19,2018-19,2018,2017-18,SAC,POR,FALSE,new_team,team_change,3,21,65,NA,NA,FALSE,FALSE,NA,NA
smith_2018_CLE,JR Smith,2018-19,2018-19,2018,2017-18,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,32,81,NA,NA,FALSE,FALSE,NA,NA
spencer_dinwiddie_2018_BKN,Spencer Dinwiddie,2018-19,2018-19,2018,2017-18,BKN,BKN,TRUE,re_signed_standard,roster_continuity,3,24,79,NA,NA,FALSE,FALSE,NA,NA
stanley_johnson_2018_NOP,Stanley Johnson,2018-19,2018-19,2018,2017-18,DET,NOP,FALSE,new_team,team_change,3,21,71,NA,NA,FALSE,FALSE,NA,NA
stephen_curry_2018_GSW,Stephen Curry,2018-19,2018-19,2018,2017-18,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,29,51,NA,NA,FALSE,FALSE,NA,NA
sterling_brown_2018_MIL,Sterling Brown,2018-19,2018-19,2018,2017-18,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,22,71,NA,NA,FALSE,FALSE,NA,NA
steven_adams_2018_OKC,Steven Adams,2018-19,2018-19,2018,2017-18,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,24,76,NA,NA,FALSE,FALSE,NA,NA
taj_gibson_2018_MIN,Taj Gibson,2018-19,2018-19,2018,2017-18,MIN,MIN,TRUE,re_signed_standard,roster_continuity,3,32,82,NA,NA,FALSE,FALSE,NA,NA
taurean_prince_2018_ATL,Taurean Prince,2018-19,2018-19,2018,2017-18,ATL,ATL,TRUE,re_signed_standard,roster_continuity,3,23,82,NA,NA,FALSE,FALSE,NA,NA
terrance_ferguson_2018_OKC,Terrance Ferguson,2018-19,2018-19,2018,2017-18,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,19,81,NA,NA,FALSE,FALSE,NA,NA
terry_rozier_2018_BOS,Terry Rozier,2018-19,2018-19,2018,2017-18,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,23,79,NA,NA,FALSE,FALSE,NA,NA
thabo_sefolosha_2018_UTA,Thabo Sefolosha,2018-19,2018-19,2018,2017-18,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,33,41,NA,NA,FALSE,FALSE,NA,NA
thaddeus_young_2018_IND,Thaddeus Young,2018-19,2018-19,2018,2017-18,IND,IND,TRUE,re_signed_standard,roster_continuity,3,29,81,NA,NA,FALSE,FALSE,NA,NA
thon_maker_2018_DET,Thon Maker,2018-19,2018-19,2018,2017-18,MIL,DET,FALSE,new_team,team_change,3,20,78,NA,NA,FALSE,FALSE,NA,NA
tim_frazier_2018_MIL,Tim Frazier,2018-19,2018-19,2018,2017-18,WAS,MIL,FALSE,new_team,team_change,3,27,81,NA,NA,FALSE,FALSE,NA,NA
tim_hardaway_2018_DAL,Tim Hardaway Jr.,2018-19,2018-19,2018,2017-18,NYK,DAL,FALSE,new_team,team_change,3,25,60,NA,NA,FALSE,FALSE,NA,NA
timothe_luwawu-cabarrot_2018_CHI,Timothe Luwawu-Cabarrot,2018-19,2018-19,2018,2017-18,PHI,CHI,FALSE,new_team,team_change,3,22,66,NA,NA,FALSE,FALSE,NA,NA
tj_leaf_2018_IND,T.J. Leaf,2018-19,2018-19,2018,2017-18,IND,IND,TRUE,re_signed_standard,roster_continuity,3,20,74,NA,NA,FALSE,FALSE,NA,NA
tj_mcconnell_2018_PHI,T.J. McConnell,2018-19,2018-19,2018,2017-18,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,25,77,NA,NA,FALSE,FALSE,NA,NA
tj_warren_2018_PHX,T.J. Warren,2018-19,2018-19,2018,2017-18,PHX,PHX,TRUE,re_signed_standard,roster_continuity,3,24,66,NA,NA,FALSE,FALSE,NA,NA
tobias_harris_2018_PHI,Tobias Harris,2018-19,2018-19,2018,2017-18,LAC,PHI,FALSE,new_team,team_change,3,25,80,NA,NA,FALSE,FALSE,NA,NA
tomas_satoransky_2018_WAS,Tomas Satoransky,2018-19,2018-19,2018,2017-18,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,26,82,NA,NA,FALSE,FALSE,NA,NA
tony_parker_2018_CHA,Tony Parker,2018-19,2018-19,2018,2017-18,SAS,CHA,FALSE,new_team,team_change,3,35,59,NA,NA,FALSE,FALSE,NA,NA
tony_snell_2018_MIL,Tony Snell,2018-19,2018-19,2018,2017-18,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,26,82,NA,NA,FALSE,FALSE,NA,NA
torrey_craig_2018_DEN,Torrey Craig,2018-19,2018-19,2018,2017-18,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,27,42,NA,NA,FALSE,FALSE,NA,NA
treveon_graham_2018_BKN,Treveon Graham,2018-19,2018-19,2018,2017-18,CHA,BKN,FALSE,new_team,team_change,3,24,74,NA,NA,FALSE,FALSE,NA,NA
trevor_ariza_2018_WAS,Trevor Ariza,2018-19,2018-19,2018,2017-18,HOU,WAS,FALSE,new_team,team_change,3,32,77,NA,NA,FALSE,FALSE,NA,NA
trey_burke_2018_DAL,Trey Burke,2018-19,2018-19,2018,2017-18,NYK,DAL,FALSE,new_team,team_change,3,25,40,NA,NA,FALSE,FALSE,NA,NA
trey_lyles_2018_DEN,Trey Lyles,2018-19,2018-19,2018,2017-18,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,22,82,NA,NA,FALSE,FALSE,NA,NA
tristan_thompson_2018_CLE,Tristan Thompson,2018-19,2018-19,2018,2017-18,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,26,54,NA,NA,FALSE,FALSE,NA,NA
troy_daniels_2018_PHX,Troy Daniels,2018-19,2018-19,2018,2017-18,PHX,PHX,TRUE,re_signed_standard,roster_continuity,3,26,81,NA,NA,FALSE,FALSE,NA,NA
tyler_cavanaugh_2018_UTA,Tyler Cavanaugh,2018-19,2018-19,2018,2017-18,ATL,UTA,FALSE,new_team,team_change,3,23,47,NA,NA,FALSE,FALSE,NA,NA
tyler_dorsey_2018_MEM,Tyler Dorsey,2018-19,2018-19,2018,2017-18,ATL,MEM,FALSE,new_team,team_change,3,21,75,NA,NA,FALSE,FALSE,NA,NA
tyler_johnson_2018_PHX,Tyler Johnson,2018-19,2018-19,2018,2017-18,MIA,PHX,FALSE,new_team,team_change,3,25,74,NA,NA,FALSE,FALSE,NA,NA
tyler_ulis_2018_CHI,Tyler Ulis,2018-19,2018-19,2018,2017-18,PHX,CHI,FALSE,new_team,team_change,3,22,79,NA,NA,FALSE,FALSE,NA,NA
tyler_zeller_2018_MEM,Tyler Zeller,2018-19,2018-19,2018,2017-18,MIL,MEM,FALSE,new_team,team_change,3,28,78,NA,NA,FALSE,FALSE,NA,NA
tyreke_evans_2018_IND,Tyreke Evans,2018-19,2018-19,2018,2017-18,MEM,IND,FALSE,new_team,team_change,3,28,57,NA,NA,FALSE,FALSE,NA,NA
tyson_chandler_2018_LAL,Tyson Chandler,2018-19,2018-19,2018,2017-18,PHX,LAL,FALSE,new_team,team_change,3,35,64,NA,NA,FALSE,FALSE,NA,NA
tyus_jones_2018_MIN,Tyus Jones,2018-19,2018-19,2018,2017-18,MIN,MIN,TRUE,re_signed_standard,roster_continuity,3,21,82,NA,NA,FALSE,FALSE,NA,NA
udonis_haslem_2018_MIA,Udonis Haslem,2018-19,2018-19,2018,2017-18,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,37,82,NA,NA,FALSE,FALSE,NA,NA
victor_oladipo_2018_IND,Victor Oladipo,2018-19,2018-19,2018,2017-18,IND,IND,TRUE,re_signed_standard,roster_continuity,3,25,75,NA,NA,FALSE,FALSE,NA,NA
vince_carter_2018_ATL,Vince Carter,2018-19,2018-19,2018,2017-18,SAC,ATL,FALSE,new_team,team_change,3,41,73,NA,NA,FALSE,FALSE,NA,NA
wayne_ellington_2018_DET,Wayne Ellington,2018-19,2018-19,2018,2017-18,MIA,DET,FALSE,new_team,team_change,3,30,78,NA,NA,FALSE,FALSE,NA,NA
wayne_selden_2018_CHI,Wayne Selden,2018-19,2018-19,2018,2017-18,MEM,CHI,FALSE,new_team,team_change,3,23,48,NA,NA,FALSE,FALSE,NA,NA
wes_iwundu_2018_ORL,Wes Iwundu,2018-19,2018-19,2018,2017-18,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,23,70,NA,NA,FALSE,FALSE,NA,NA
wesley_johnson_2018_WAS,Wesley Johnson,2018-19,2018-19,2018,2017-18,LAC,WAS,FALSE,new_team,team_change,3,30,82,NA,NA,FALSE,FALSE,NA,NA
wesley_matthews_2018_IND,Wesley Matthews,2018-19,2018-19,2018,2017-18,DAL,IND,FALSE,new_team,team_change,3,31,64,NA,NA,FALSE,FALSE,NA,NA
will_barton_2018_DEN,Will Barton,2018-19,2018-19,2018,2017-18,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,27,81,NA,NA,FALSE,FALSE,NA,NA
willie_cauley-stein_2018_SAC,Willie Cauley-Stein,2018-19,2018-19,2018,2017-18,SAC,SAC,TRUE,re_signed_standard,roster_continuity,3,24,73,NA,NA,FALSE,FALSE,NA,NA
willy_hernangomez_2018_CHA,Willy Hernangomez,2018-19,2018-19,2018,2017-18,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,23,81,NA,NA,FALSE,FALSE,NA,NA
wilson_chandler_2018_LAC,Wilson Chandler,2018-19,2018-19,2018,2017-18,DEN,LAC,FALSE,new_team,team_change,3,30,75,NA,NA,FALSE,FALSE,NA,NA
yogi_ferrell_2018_SAC,Yogi Ferrell,2018-19,2018-19,2018,2017-18,DAL,SAC,FALSE,new_team,team_change,3,24,82,NA,NA,FALSE,FALSE,NA,NA
zach_collins_2018_POR,Zach Collins,2018-19,2018-19,2018,2017-18,POR,POR,TRUE,re_signed_standard,roster_continuity,3,20,81,NA,NA,FALSE,FALSE,NA,NA
zaza_pachulia_2018_DET,Zaza Pachulia,2018-19,2018-19,2018,2017-18,GSW,DET,FALSE,new_team,team_change,3,33,76,NA,NA,FALSE,FALSE,NA,NA
aaron_gordon_2019_ORL,Aaron Gordon,2019-20,2019-20,2019,2018-19,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,23,78,NA,NA,FALSE,FALSE,NA,NA
aaron_holiday_2019_IND,Aaron Holiday,2019-20,2019-20,2019,2018-19,IND,IND,TRUE,re_signed_standard,roster_continuity,3,22,82,NA,NA,FALSE,FALSE,NA,NA
abdel_nader_2019_OKC,Abdel Nader,2019-20,2019-20,2019,2018-19,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,25,80,NA,NA,FALSE,FALSE,NA,NA
al_horford_2019_PHI,Al Horford,2019-20,2019-20,2019,2018-19,BOS,PHI,FALSE,new_team,team_change,3,32,69,NA,NA,FALSE,FALSE,NA,NA
al-farouq_aminu_2019_ORL,Al-Farouq Aminu,2019-20,2019-20,2019,2018-19,POR,ORL,FALSE,new_team,team_change,3,28,82,NA,NA,FALSE,FALSE,NA,NA
